,CXL7,CXL8,CXL93,CXL94,CXL95,CXL96,CXL69,CXL70,CXL41,CXL42,CXL73,CXL74,CXL77,CXL78,CXL53,CXL54,CXL19,CXL20,CXL33,CXL34,CXL29,CXL30,CXL35,CXL36,CXL79,CXL80,CXL15,CXL16,CXL3,CXL4,CXL13,CXL14,CXL57,CXL58,CXL23,CXL24,CXL55,CXL56,CXL65,CXL66,CXL47,CXL48,CXL97,CXL39,CXL40,CXL63,CXL64,CXL45,CXL46,CXL17,CXL18,CXL10,CXL9,CXL87,CXL88,CXL49,CXL50,CXL75,CXL76,CXL71,CXL72,CXL5,CXL6,CXL11,CXL12,CXL1,CXL2,CXL43,CXL44,CXL25,CXL26,CXL67,CXL68,CXL91,CXL92,CXL61,CXL62,CXL59,CXL60,CXL31,CXL32,CXL21,CXL22,CXL89,CXL90,CXL85,CXL86,CXL81,CXL82,CXL51,CXL52,CXL83,CXL84,CXL27,CXL28,CXL37,CXL38
HNRNPCL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0299198304533876,0.0240647289768713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533688361332487,0.0163278598679818,0.0,0.0,0.0255253358836244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193874977762142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231062052722613,0.0,0.0,0.0,0.0,0.0,0.0,0.0238485584304049,0.0,0.0,0.0,0.0215091452588543,0.0,0.0,0.051916724377107,0.0,0.0215328095806309,0.0,0.0,0.0,0.0,0.0,0.0
RP13-221M14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201811884258959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP13-221M14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPCL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0368400000894385,0.0,0.0325038146289951,0.0,0.0,0.0,0.0,0.0322363808829891,0.0,0.0,0.0,0.0,0.0,0.0293061866721981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332234530548762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350861298374714,0.0,0.0,0.0,0.0338768183027702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345681202643232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279960303369215,0.0,0.0302713155685772,0.0,0.0,0.0280268315176465,0.0,0.0,0.0,0.0,0.0325935425996208,0.0
CH17-228N4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP11-450I1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6939620983772768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP11-219C24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU6-771P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1876530163979371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141048848660704,0.0,0.0,0.0,0.0
RP11-219C24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191480978155645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP11-219C24.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0560778273439542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247297229144787,0.0,0.0,0.0,0.0310805712386244,0.0,0.0,0.0,0.0,0.0,0.0713264694674906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239035008671049,0.0,0.0,0.0231470549947198,0.0247275604810487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200483904286814,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183371960070102,0.0,0.0,0.0166790138771114,0.0,0.0,0.0,0.0,0.0118785697898879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0180637366167512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155171959386467,0.0,0.0,0.0,0.0,0.0,0.0156651871980762,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178036868746377,0.0,0.0,0.0,0.0,0.0,0.016185382996167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166157508871893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184552389287041,0.0,0.0339765114696356,0.0,0.0,0.0,0.0,0.0463844760682259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157212083133343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC38,0.0127633594624372,0.0230590487154492,0.0119232057263224,0.0,0.035724893589872,0.0562617832317914,0.0588372658739427,0.0284255321242191,0.0,0.0284380542214448,0.0,0.0,0.0,0.0128712032316869,0.0145120758894189,0.0265798691562758,0.0143727296900319,0.0217820008419207,0.0,0.0468049916611657,0.0,0.0250125023679929,0.0,0.0228069497594842,0.0,0.0357439799430718,0.0342502662326751,0.0253241802379382,0.0332241205193819,0.0,0.0,0.0,0.0102129846427761,0.0132653171545499,0.013126805638888,0.0129531930229782,0.0113030138526088,0.0406643252066612,0.0,0.0,0.0,0.0,0.0,0.0099949229057979,0.0,0.0146135142005415,0.0173482772010973,0.0,0.0261218280441638,0.0122299194651548,0.0102139983163825,0.0,0.0132707917388585,0.0280180774256675,0.0,0.0155330572850521,0.0,0.0541047600598341,0.026618241969781,0.0248351432826433,0.0100658231640287,0.0128113355843506,0.0,0.0154760731934228,0.0,0.0,0.0138022100829031,0.0,0.0,0.0167668647082292,0.0,0.0,0.026961726783188,0.0648746067101754,0.0,0.0334981026337175,0.0120204142979222,0.0,0.0497346624388747,0.0,0.0,0.0495756361758349,0.0,0.0286326730024548,0.0,0.0447125373601898,0.0239802990303186,0.0120866004216773,0.0134903575339336,0.0132708633218015,0.0,0.0,0.0,0.0131846325066089,0.0,0.0,0.0154022894819391
RP4-597A16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606626735829394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0523445652000271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0648762400768339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556099028355471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662993445098771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP4-597A16.3,0.0,0.0686488391003064,0.0,0.0,0.0,0.0669985332393677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076637433797295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595115490536594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0713914832317707,0.0,0.0,0.0,0.0,0.0,0.0,0.0785036474584882,0.0,0.0,0.0
PDPN,9.636398368909552,10.127027854696236,11.538575396250591,18.972953436564165,10.654870006739612,16.132892563076318,15.38306030171104,20.16559928526776,11.994775652495829,13.726443495519046,14.077788059288707,23.995078949735174,10.098064219062175,14.28910845157213,9.036889275293817,16.987257475388212,14.114633151050027,13.77814969279226,12.256388060149874,11.470205875593654,12.76814034711462,12.944941596785446,13.425973540433487,9.275620920626745,10.072225250108373,8.015834184228341,13.88881557390884,16.73555316630075,11.898743301488045,10.808981715175095,17.141477962077726,12.16735254764328,13.486385351005662,8.616229646047193,10.262803646363768,13.453873942504424,9.193905617632527,13.448680707240513,9.715298351515246,13.101741942966097,12.60148352599175,14.194660726422017,11.803522764323583,12.215696632710952,12.842572358661997,10.684946660441994,8.115198355738004,11.459641179434849,11.978027897514108,15.566750882776818,12.769514795064785,17.537699323701485,8.058313286002218,16.245171524521364,7.807300960122834,9.53382769057476,11.483175399005567,16.459034352116152,11.428427660197752,15.457819938930363,9.225263118976043,13.214922031128282,11.520475049550724,15.22583005792593,9.594753282856455,9.37742333659035,9.828554917020274,14.071379664021643,13.371852799289153,10.28111849488868,7.339658087428884,10.566127148680245,12.813020619123192,11.89143315730412,6.626114189982981,10.02733065712149,9.691485779363685,13.945195242432511,13.06244952956144,15.88024299543576,13.907357185152136,15.1846415647649,12.125008312696142,15.398635320430682,12.51719077078356,15.76003562434635,13.375301268482213,10.695565414689913,9.936079563927668,11.988683844088236,10.195945075372205,11.657172136205444,11.156670949257355,15.86271341384768,12.604246773784876,10.414863404736574,24.588448435487443
RNA5SP41,0.0,0.0,0.0,0.0,0.0,0.0,0.3217116839493551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2902492965459269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL359771.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5632815286005823,0.0,0.0,0.0,0.0,0.62870019574813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3650233777415403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTA-520D8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCARNA11,0.0,0.1959132254324129,0.0,0.0,0.0,0.1912035063985034,0.249945231376037,0.0,0.0,0.0,0.1853340448035487,0.0,0.0,0.2187114456830496,0.0,0.2258266575623595,0.244225845271389,0.0,0.24699337069299,0.0,0.2642151181576077,0.0,0.0,0.0,0.0,0.2024575684467835,0.0,0.0,0.0,0.0,0.1441875625264854,0.2666846561468314,0.0,0.2254083507261605,0.0,0.0,0.0,0.0,0.0,0.1972551270513168,0.2098926106706117,0.0,0.2345519104119408,0.1698368053762126,0.5776197007226391,0.0,0.2947872641324918,0.0,0.443870139611983,0.2078145546040534,0.0,0.0,0.0,0.0,0.5650461667156443,0.2639424887898474,0.245646784027431,0.0,0.0,0.4220063962412245,0.0,0.0,0.4534310241406212,0.0,0.0,0.0,0.0,0.0,0.0,0.5698154483150522,0.0,0.0,0.0,0.0,0.0,0.0,0.6127637350179289,0.0,0.0,0.0,0.0,0.2106011159854218,0.0,0.2432675948554722,0.0,0.0,0.2037403098383612,0.2053792333191164,0.2292323060958421,0.0,0.1901512722966481,0.2525902332763245,0.0,0.2240373323623012,0.0,0.0,0.0
PRDM2,5.745713183458588,7.083582280717509,6.992698727766587,7.206665457179713,7.000813416816505,6.936050295279975,8.814099027166145,7.1282688431178505,8.02336265540413,6.884110147842223,6.49152725454453,6.463633624125755,7.228193993685262,6.101414604828258,7.0641418808772025,7.388416425255003,9.783790659512473,7.545862993668648,7.701724989291638,8.940214044159312,7.207318191544527,7.511685190001034,9.406946297442962,6.074447222249282,6.032609625806672,5.717855469207022,8.453869075417865,7.433720331625633,6.584659945323493,6.394293071894662,6.8590404984333215,5.541708619629032,7.115340492213668,8.227827841987333,6.719005279145367,7.1854906246107415,6.496390396445451,7.354730612029789,7.015039796193521,6.32686384348888,7.798866150945202,7.227197532395224,10.018757194992167,5.7890359221524825,7.2423240970858975,6.880047301933856,6.669484261197719,8.411280605379591,8.177645966814588,6.621032971505683,6.874369655845351,6.887132140545416,7.571007948472222,8.040341753570662,7.925285907870608,7.755893127060102,7.615882395943401,9.267714957560312,7.598257953458239,6.612128965000885,6.336977999519732,6.769983330507653,7.6738312846869405,5.7775838078517125,7.031559271305985,6.320519197815294,5.646746592872689,7.19827012719896,7.137234862462112,7.04952948897325,7.911479862679057,6.318179650190616,6.090523998567955,8.270746784110504,7.3751927247837425,7.9193311261744945,6.694793018130508,8.1988325034973,7.734625607692712,8.327114812649414,8.074834306503343,6.469192753509918,7.546339392610045,8.190654889682047,7.052401475003787,8.070330546834978,6.7312828906406645,6.62899409493617,8.449255585209832,7.450277005230997,6.506366201672837,7.145739081270452,6.160333968458318,7.516521211280106,8.773792391733007,6.2716564494313545,6.712531524157813
RNU6-1265P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP11-344F13.1,0.2999389473672753,0.1806292149376854,0.4669922242809634,0.0,0.699612499468328,0.4407173019823658,0.1152229790031377,0.2226666683063835,0.3049826010933376,0.3341471371019774,0.0,0.0,0.1857844550325995,0.0,0.0,0.3123134625862423,0.2251727651438336,0.5971898564159938,0.2277243843268699,0.0916597753364495,0.1218012956045709,0.783725074197112,0.2052205340359013,0.0893272198913134,0.3677870272079563,0.2799945095540627,0.2682937521559555,0.0991863725985917,0.2602556107351587,0.1086301841861162,0.6646944371788348,0.1229397351031492,0.3200068521403206,0.1039116510439747,0.0,0.2029333573599928,0.0885402751787693,0.2123581427458969,0.6036324817031539,0.0909332145981248,0.0967590049190763,0.094097000591636,0.1081267672111784,0.1565871255241674,0.3994178781592731,0.2289450558084843,0.0,0.0,0.102310493172975,0.0958010358103792,0.3200386139133196,0.1578499818942832,0.0,0.1097374699171979,0.1302411377181452,0.0,0.4529657010434901,0.2119103102343498,0.0,0.1945419557140397,0.0788489481182252,0.1003554620774131,0.1045142431529802,0.24245848003029,0.0,0.202413608570848,0.2162346246321494,0.0904959757923696,0.1010800580894802,0.1313404402144626,0.1307353232336721,0.2317506055200682,0.0,0.2032737676918828,0.5643813543097018,0.08746726798804,0.3766396480015636,0.1780621962864891,0.1947940945522588,0.2709305497677216,0.0,0.1941712416886865,0.1067568411812207,0.1121446359262815,0.086830266635406,0.2626861569911153,0.4696141893437402,0.6627485897886375,0.0,0.1039550960207784,0.0876583879381711,0.2328846122405825,0.3921358062056457,0.0,0.1085765009119019,0.3058245167326128,0.241302535217046
